temp,humidity,pressure,slot,target
30.4,73.4,1004.8,2,46
25.3,87.2,1001.9,2,45
26.7,90.2,1001.3,2,9
29.3,78.6,1006,2,1
28.9,82.4,1004.5,2,2
28.6,83.9,1005.5,2,42
29.7,83.4,998.4,2,44
28,87.3,1001.9,2,12
26.7,93.2,1005.5,2,2
27,93.4,1003.9,2,33
27.7,88.7,1006.4,2,34
29.5,82.2,1005.2,2,41
29.9,84.7,1005.1,2,1
29.1,77.2,1005.5,2,46
29.9,80.6,1005.4,2,20
29.8,80,1006.6,2,5
29.5,81.2,1005.3,2,29
29.5,77.2,1006.8,2,35
28.5,84.5,1005.5,2,24
28.6,82.9,1006.4,2,40
26.5,85.2,1000.3,2,48
28.2,85,1000.4,2,9
27.4,91.1,1003,2,47
26.4,89.5,1001.8,2,29
28.1,88.4,1005.8,2,12
29.6,81.4,1006.9,2,15
29.6,80.2,1006.6,2,1
26.8,83.3,1005.6,2,23
28.4,84.5,1005.8,2,33
29.2,82.4,1006.9,2,3
30.3,75,1006.8,2,33
29.6,81.9,1005.8,2,24
29.4,80.3,1004.8,2,38
28.3,83.2,1006,2,42
27.1,82.9,1005.9,2,19
29.4,85,1004.1,2,2
27.4,92.6,1006.8,2,42
27.5,88.3,1045.9,2,20
28.8,82,1008,2,43
29.9,75.5,1007.6,2,14
27.8,87.8,1008.4,2,39
29.7,73.8,1007.3,2,35
29.4,75.9,1009.2,2,20
27.2,88.2,1009,2,31
27.7,84.5,1009.8,2,8
27.2,88.9,1009,2,32
29.2,76.8,1008.7,2,27
29.6,70,1008,2,31
29.8,64.8,1008.4,2,45
28.6,82,1007.5,2,30
30.3,73.9,1008.1,2,16
29.2,75.2,1008.5,2,39
28.8,73,1008.6,2,41
29.4,74.3,1009.9,2,20
29.2,72.1,1010.5,2,39
27.8,68.9,1011.3,2,49
28.4,65.6,1009,2,24
28.1,70.9,1007.9,2,16
27.3,73.4,1007.1,2,11
27.3,83.8,1008.3,2,35
28.3,72.3,1008.4,2,27
28.8,66.6,1009.2,2,22
27.5,78.1,1010,2,27
29.7,73.5,1007.6,2,29
28.1,72.3,1007.9,2,3
28.5,75.1,1008,2,18
29.2,70.8,1008.5,2,49
27.4,67.9,1010.4,2,7
28.8,65.5,1010.1,2,7
28.3,78.5,1009.2,2,16
28.2,79.7,1009,2,22
25.4,77.8,1010.4,3,14
26.5,77,1009.5,3,43
26.7,66.3,1012.1,3,42
25.1,67.5,1012.3,3,19
26.2,69.6,1011.6,3,15
26,75.6,1011.7,3,9
22.6,79.2,1009.6,3,26
27,73.4,1011.7,3,7
25.6,71.7,1012,3,33
25.7,67.3,1014.2,3,14
25.6,76.7,1010.7,3,2
26.3,80.8,1010.7,3,46
25.6,63.6,1014.7,3,40
25.4,62.6,1015.1,3,16
25.9,64.8,1012.8,3,49
25.8,77.1,1012,3,22
26.1,68.8,1011.6,3,45
26.4,77.6,1010,3,45
27.1,77.3,1011.8,3,8
27.1,64.3,1010.5,3,19
26.1,71.4,1012.5,3,49
26.2,63,1012.8,3,38
27,61.7,1011,3,41
28,67.1,1010.7,3,37
27,64.8,1011.7,3,16
27.2,61.3,1009.7,3,42
27.1,67.6,1012,3,47
28.1,58.7,1012.4,3,46
26.8,60.3,1013.5,3,30
26.8,76.7,1013.2,3,24
26.8,61.7,1013.4,3,4
27.7,64.8,1009.9,3,4
27.5,83.8,1009.8,3,15
28.3,64.8,1014.7,3,12
28.8,60.9,1011.2,3,47
29.4,62,1011,3,32
28.2,58.3,1009.1,3,43
29,59.8,1010.2,3,33
29,61.2,1010.7,3,19
29.3,63.8,1009.7,3,33
29.9,68,1011.4,3,29
27.2,55.3,1011.2,3,17
27.8,68.4,1012.5,3,44
30.8,67.8,1008.6,3,31
30,70.5,1009.1,3,14
28.8,57,968.4,3,5
28.5,58.8,1009.8,3,32
30.1,62.6,1008.9,3,38
30.4,69.5,1008.6,3,1
30.5,66.2,1008.3,3,5
30.9,62.7,1007,3,49
30.2,69.4,1007.7,3,19
29.7,76.9,1046.5,3,46
31,68.8,1008.7,3,9
31,59.1,1010.2,3,36
31,59.5,1007.3,3,2
30.5,68.9,1008.3,3,29
30.9,72.4,1009.2,3,14
30.4,78.2,1008.2,3,17
29.4,69,1009.2,3,49
30,71.1,1006.9,3,38
30.1,71.7,1007.6,3,24
31.9,60.1,1007.8,3,49
30.6,69.5,1007.2,3,14
30.8,69.5,1007.4,3,6
30,78.7,1006.9,3,41
30.9,69.5,1007.4,3,1
31.4,62.6,1006.6,3,43
30.8,66.4,1006.2,3,14
28.8,84.5,1005.3,3,37
28,87.1,1006.6,3,19
29.1,76.5,1008,3,35
30.2,74,1008.2,3,4
29.8,76.6,1009.5,3,1
28.8,83.1,1007.3,3,32
29.6,80,1004.6,3,4
25.5,99.3,999.9,3,3
27.4,91.3,1001.5,3,12
25.8,99.8,1000.9,3,49
28.5,83.9,1004.9,3,32
29.8,76,1004.3,3,19
28.9,79.7,1004.6,3,10
30.1,73,1007,3,15
30,66.4,1009.7,3,2
27.9,83.9,1009.6,3,35
27.6,81.5,1010.8,3,7
28.4,75.5,1010.8,3,4
28.6,74.1,1008.5,3,4
29.3,72.1,1007.5,3,9
28.8,79.6,1005.3,3,12
28.7,87,1001.1,3,4
27.6,91.9,1004.5,3,14
29,82.2,1008.4,3,4
28.7,86.3,1008.3,3,4
30.3,75.6,1008.2,3,33
29.2,78.8,1006.5,3,43
28.1,84.5,1003,3,37
27,91.1,1004.1,3,36
26.5,85.9,1008.5,3,33
28.5,80.7,1009.1,3,40
27.9,79.6,1008.2,3,40
29,77,1008.1,3,2
29.4,81.1,1009.7,3,38
28.4,88.3,1007.6,3,10
29,84.6,1006.1,3,15
27.5,92.6,1007.9,3,20
28.3,86.1,1007.7,3,44
27.8,89.9,1009.5,3,21
28.6,81.1,1006.1,3,30
28.6,85.8,1006.8,3,49
28.7,87.2,1004.5,3,12
28.7,89.8,1003.9,3,29
28.4,86.8,1008,3,12
27.3,92.7,1008.4,3,4
26.9,92.5,1012.6,3,43
28.6,85.8,1009.4,3,2
29.1,80.8,1008.7,3,41
29.3,76.8,1010,3,48
28.4,83.8,1010.3,3,39
28.8,75.3,1006.2,3,38
28,94.3,995.9,3,32
28.3,82.8,1002.8,3,33
27.7,87.4,1006.3,3,45
29.2,75,1010.8,3,27
29.3,72.7,1010.7,3,23
28.7,63.8,1012.1,3,43
28.1,77,1011,3,30
28.8,77.3,1010.3,3,1
29.3,75.8,1009.6,3,22
29.5,69.6,1010.8,3,38
29,73.6,1009.6,3,48
29,71.6,1011.3,3,1
28.5,74.2,1010.1,3,35
29.4,68.5,1010.2,3,7
29.2,65.7,1010.7,3,35
29,69.3,1008.5,3,9
28,73.8,1007.3,3,23
28.3,67.2,1008.7,3,15
28.6,75.1,1012.8,3,23
27.7,77.7,1010.4,3,34
28.3,66.6,1011.5,3,17
28.6,77,1011.1,3,17
29,71.1,1011.5,3,38
27.3,94.2,1008.9,3,36
29.6,70.6,1010.1,3,4
28.6,72.6,1008.7,3,33
25.8,97.4,1004,3,28
25.3,79.9,1008.1,3,36
26.5,88,1011.4,3,29
27.8,75.7,1013.7,3,8
27.7,71.5,1012.3,3,13
26.7,75,1014.8,3,15
25.5,67.5,1014.7,3,16
26,84.5,1013.8,3,45
27.8,76.2,1013.8,3,22
27.5,72.2,1013.1,3,30
26.6,66.3,1013.1,3,41
27.6,70.3,1012.5,3,39
28.4,67.4,1011.6,3,39
27.8,73.9,1011.1,3,22
28.2,69.1,1008.7,3,31
28.5,70.5,1011.2,3,46
28.3,66.9,1012.5,3,47
27.4,70.3,1013.6,3,46
26.5,64.1,1015.9,3,42
26.8,64.2,1013.1,3,4
28.5,70.5,1011.5,3,20
28,64.7,1010.3,3,22
27.9,76.8,1010.9,3,26
25.5,79.1,1011.9,3,6
25.9,70.4,1012.7,3,2
27.2,68.6,1012,3,19
26.4,67.6,1011.5,3,49
27.6,65.8,1013.8,3,33
26.7,68.9,1013.7,3,8
27.4,71.2,1014.1,3,44
28.1,64.7,1013.3,3,48
27.6,63.5,1015.1,3,47
27.3,70.4,1014.1,3,40
27.4,67.6,1012.9,3,30
26.6,65.3,1013.2,3,36
28.7,80.6,1010.4,3,1
29.7,66.4,1009.7,3,30
30.1,66,1010.9,3,23
29.1,63.5,1011.4,3,18
28.8,68.8,1009.9,3,15
28,62,1010.5,3,6
29.3,60.1,1010.2,3,40
29.5,64.2,1008.8,3,27
28.1,66.4,1014.5,3,14
29.4,66.7,1011.7,3,8
29.8,61.3,1011.5,3,28
29.1,68.7,1010.8,3,20
30.3,61.9,1011.3,3,13
29.4,54.6,1009,3,23
31.3,62.6,1007.5,3,4
30.9,70.8,1008.6,3,45
31,60.8,1009.7,3,47
30.9,61.7,1011,3,12
31,60.4,1009.9,3,41
31.2,60,1008.1,3,48
30.9,58.8,1008.2,3,5
30.5,74.3,1007.4,3,14
32,65.4,1008.7,3,3
32,60.2,1008.7,3,31
31.3,61.1,1009.1,3,24
31.6,59.3,1008.9,3,12
32,57.7,1007.7,3,4
30.1,61.6,964.4,3,25
31.2,62.3,1007.5,3,20
29.1,70.8,1006.7,3,8
29.6,79.3,1006.7,3,38
30.3,75.4,1007.4,3,35
30.3,78.4,1007,3,44
29.5,82.5,1008,3,38
29.9,85.1,1008,3,36
29.7,83,1008.6,3,48
29.1,88,1007.1,3,4
31.1,73.4,1008.4,3,3
27.5,81.8,1008.7,3,6
29.1,85.3,1008.2,3,14
28.6,82.6,1008.7,3,38
29.9,79.7,1007.2,3,45
29.8,82,1007.3,3,23
30.7,72.5,1006.9,3,25
30.2,74.5,1007.3,3,32
28.2,77.7,1006.5,3,6
28.4,88.8,1006.9,3,5
29.2,84.3,1008.4,3,35
28.7,83,1009.1,3,40
27.6,90.7,1008.4,3,18
28.1,87.9,1005.5,3,39
27.4,91.5,1003.6,3,19
27.4,89.9,1006,3,44
28.6,86.9,1007.6,3,38
29.1,91.2,1007.2,3,35
30.3,78.7,1008.1,3,22
30.3,73.7,1007.7,3,4
29.5,75.5,1008.5,3,24
28.3,81.7,1006,3,40
30.6,76.2,1006.7,3,46
30.5,70.3,1007.1,3,42
27.7,95.1,1000.8,3,35
27.8,91.7,1004.9,3,27
29.3,84.7,1006.6,3,25
27,80,1003.8,3,32
25.3,99.8,1003,3,48
27.3,95.2,1004.8,3,21
28,91.4,1002.6,3,45
28.9,91.9,1003.5,3,29
29.5,83.7,1003.5,3,40
27.7,95.2,1000.9,3,40
28.7,85.6,1001.9,3,24
27.7,98.2,1004.4,3,47
27.8,94.9,1007.2,3,4
28.1,93.3,1008.1,3,3
28.8,89.7,1007.3,3,25
27.3,96.2,1006.6,3,1
29.5,82.5,1009,3,31
28.7,85.7,1008.4,3,5
30.1,77.9,1005.8,3,30
28.6,85.6,1006.1,3,46
28,93,1004.5,3,2
28.8,88.7,1005.8,3,37
27.5,93.8,1006.8,3,7
28.7,88.1,1008.3,3,39
28.5,92.4,1003.1,3,25
28.1,90.5,1003.1,3,18
26.2,97.4,1006.6,3,40
28.8,87.5,1006.5,3,26
26.2,94.8,965.1,3,36
27,91.7,1004.8,3,31
28.6,89.7,1007,3,18
26.2,88.2,1006.8,3,49
27,95.4,1006.7,3,36
27.3,95.3,1000.9,3,34
29.1,83.5,1006.1,3,34
29.2,80.5,1001.3,3,45
30.3,76.7,1007.4,3,3
29.7,67.5,1008.5,3,24
29.1,79.5,1010.3,3,33
29.6,69.7,1009.4,3,35
27.4,82.3,1008,3,24
27.2,91,1007,3,33
28.1,84.1,1009.5,3,21
27.9,66.3,1011.2,3,20
27.1,73,1010.7,3,15
28.2,72.2,1010.2,3,21
26.1,94.7,1008.2,3,19
29,80.5,1008.7,3,19
28.9,79.8,1008.5,3,13
26.8,73.3,1008.3,3,41
27.8,69.4,1007.7,3,19
28.7,88.2,1006.7,3,6
28.9,75.7,1011,3,41
27,72.3,1011.1,3,35
28.5,74.3,1009.6,3,29
28.6,73,1009.3,3,19
27.7,83.4,1005.4,3,46
27.9,83,1006.5,3,26
26.4,98.6,1007.4,3,14
27,87.9,1009.7,3,18
26,91.7,1011.9,3,12
28.3,75.4,1009.5,3,32
27.8,71.5,1008.9,3,2
28.7,84.5,1006.4,3,25
28.8,76.8,1009.6,3,16
28.1,64,1009.9,3,35
26.7,82.3,1009,3,20
26.1,76.5,1007.5,3,28
26,87.8,1008.3,3,28
26.7,82.2,1008,3,28
26.9,82.5,1009.1,3,43
26.6,65.9,1012,3,8
26.6,69.5,1013,3,9
26.6,76.4,1013.7,3,34
25.2,90.9,1014.2,3,2
25.3,83.3,1012.5,3,39
26.4,74.7,1010,3,44
27.8,82,1008.3,3,28
26.3,92.5,1010.5,3,26
26.5,71.5,1006.4,3,13
27.4,58.5,1008,3,6
26.4,77.7,1008.3,3,26
25.5,63.3,1015.6,3,48
24.3,60,1018.4,3,46
25.5,65.8,1014.6,3,42
24.6,86.1,1011.9,3,32
27.8,76.1,1012.1,3,36
28,71.2,1011.3,3,1
28,75,1010.3,3,18
27.7,72.6,1010.6,3,36
26.5,79.7,1009.4,3,32
27.6,69.9,1008.5,3,24
27.3,67.9,1008.5,3,47
27.3,67,1009.6,3,7
28.2,66.8,1008.8,3,2
29.4,73,1009.1,3,2
28.2,65.2,1010,3,34
27.4,64.5,1012.2,3,29
27.5,69.5,1009.4,3,3
30.3,71.8,1009.9,3,1
30,61.8,1011.5,3,9
28.3,64.8,1013,3,10
27.7,59.3,1012.8,3,39
28.3,66.6,1011.1,3,44
27.1,63.3,1012.6,3,26
28,66,1009.6,3,40
30.6,68.7,1008.7,3,3
30.3,68.6,1007.5,3,22
29.8,80,1008,3,4
29,77.5,1008.9,3,47
30,76.4,1008.4,3,29
30.7,67,1008.9,3,26
30.3,74.6,1007.3,3,48
30.2,77.8,1008.8,3,9
31.4,66.6,1009.1,3,41
31.1,68.9,1009,3,47
30,60,1009.6,3,33
31.2,59,1008.7,3,27
30.9,63,1009.6,3,13
31,63.3,1007.2,3,34
30.7,71,1005.8,3,33
30.3,78.8,1007.1,3,6
29.9,83.8,1004.4,3,31
29.2,89.8,1006.3,3,15
28.8,96.6,1006.1,3,38
29.3,87.4,1006.2,3,28
30,80.8,1007.9,3,42
30.8,74.5,1006.2,3,12
30.2,80.5,1006.5,3,8
30.8,79,1008,3,19
30.8,72.9,1007.5,3,23
27.8,95.3,1008.1,3,32
31.2,72.5,1008.8,3,29
29.2,87.3,1009,3,7
30.6,73.8,1006.4,3,43
29.5,86.5,1006.3,3,21
28.3,90.4,1008.3,3,11
29.7,79.4,1007,3,9
28.8,89.1,1008,3,42
27.8,90,1007.6,3,29
28.6,86,1006.6,3,45
28.1,88,1008,3,13
29.3,80.4,1009.3,3,45
29,80.8,1008.5,3,16
28.5,86.9,1008.3,3,11
28,88.5,1007.5,3,22
28,89.5,1007,3,25
29,81.9,1008.6,3,1
27.4,93.8,1006.8,3,12
27.7,90.8,1006.8,3,34
28.1,86.3,1004.3,3,21
26.8,97.6,1004.4,3,47
29,92.3,1003.5,3,32
29,88.8,1006,3,32
27.3,94.5,1003.7,3,24
28.9,91.4,1007.3,3,18
29.1,90.7,1008,3,7
30,80.3,1007.7,3,12
29.9,75.8,1007.9,3,42
30.1,77.7,1006.9,3,47
31.3,65.6,1006.2,3,19
28.1,88.5,1005,3,7
27.3,94.7,1002.5,3,3
27,88,1007.9,3,17
28.5,84.8,1008.2,3,40
28,91.2,1003.6,3,30
28.2,92.6,1004.3,3,16
29.6,88.8,1007.7,3,38
27.1,94.6,1007.3,3,11
28.4,72.1,1007.9,3,38
28.7,75.7,1006.1,3,19
26,98.8,1001.3,3,4
28.5,92.7,1006.5,3,36
29.4,85.4,968.5,3,2
28.9,89.6,1006.6,3,4
29.7,85.4,1005.9,3,47
30,79.3,1008.3,3,17
27.5,96,1007.1,3,9
29,93.2,1007.8,3,15
27.8,94.6,1007.8,3,19
28,85.8,1008.6,3,16
27.8,94.8,1007,3,46
27.2,98.8,1004.1,3,4
27.2,93.8,1004.9,3,17
28.8,96.2,1000.5,3,17
27.8,95.5,1003.9,3,49
28.5,88.4,1004.3,3,41
27.6,87.8,1002.9,3,1
29.2,87.4,1005,3,16
27.3,70.8,1009.4,3,17
28.1,83.9,1008,3,35
28.2,87.5,1008.9,3,16
26.3,98,1007.8,3,21
26.6,96.3,1005.8,3,49
27,97.4,1007.2,3,27
29.5,76.8,1008.1,3,14
26.3,96.6,1005.5,3,29
28.5,83.6,1007.2,3,8
29.2,85.9,1008.2,3,30
28.5,84.3,1008.4,3,43
29.2,83.9,1008.3,3,1
28.8,82.6,1008.7,3,45
29.1,76,1007.9,3,9
27.6,76.8,1009.7,3,42
29.5,72.8,1008.3,3,1
28.3,92.3,1006.5,3,23
29.4,81.5,1007.9,3,14
27.5,90.7,1007.5,3,23
27.8,93.5,1007.6,3,45
27.2,96.2,1008.1,3,20
26.5,94.2,1008.2,3,48
27.1,78.5,1008.2,3,35
26.4,65.3,1007,3,37
25.8,97.8,1008.6,3,49
26.8,85.2,1010.8,3,16
28.5,83,1007.5,3,31
27.4,89,1009.3,3,45
27.5,78.3,1010.9,3,18
26.2,74.4,1009.8,3,19
26.8,67.2,1008.2,3,48
27.3,80,1009.4,3,35
27.6,81.6,1010.1,3,4
28.7,78.9,1010.6,3,36
27.3,67.4,1010.4,3,26
26.1,68.2,1010.8,3,41
26.6,79.1,1007.4,3,47
27.7,85.2,1008.7,3,36
26.3,79.2,1007.9,3,12
27.4,82.2,1006.8,3,24
27.9,80,1006.5,3,34
26.3,84.9,1008.2,3,19
27.1,78.4,1008.9,3,26
27.2,80.9,1010.2,3,25
26.5,74.3,1010.5,3,25
25.8,71,1010.2,3,45
25.3,81.7,1008,3,27
27.1,90.7,1010.4,3,10
27.5,67.9,1012.6,3,48
28.5,77,1011.4,3,41
28.5,73.8,1010.7,3,43
28.4,71,1010,3,6
29.2,69.9,1009.3,3,49
28.4,68.6,1010.2,3,9
27.9,79.5,1009.6,3,23
29.3,73.8,1008.1,3,7
29.3,74,1009.4,3,11
29.9,68.6,1009.6,3,28
27.8,84.2,1008.6,3,33
27,63.5,1012.2,3,42
28,70.5,1010.5,3,41
28.2,67.5,1010,3,44
29,70.8,1010.3,3,28
29.2,70.1,1008.2,3,34
27,83.5,1007.5,3,18
27,57.1,1012.5,3,37
26.8,71.9,1009,3,37
28.3,71.8,1009,3,16
28.2,70.3,1008,3,17
28.5,69.2,1010.8,3,19
29.6,74.9,1010.3,3,19
30.3,71.9,1008.7,3,47
30.8,65.3,1007.6,3,33
30.1,60,1009,3,44
28.7,59.5,1008.4,3,47
30.7,70.3,1007.6,3,13
31.2,64.3,1006.9,3,34
30.8,63.4,1008,3,3
30.8,66.9,1008.8,3,44
30.6,65.5,1009,3,33
31.3,61.8,1009.4,3,2
30.6,68.5,1010.4,3,16
30.2,77.6,1007.9,3,7
30.7,63.6,1009.6,3,27
31,69.2,1008,3,8
31,68.3,1007.1,3,5
31.6,64.4,1005.8,3,28
31.5,63.5,1005.4,3,40
31,67.1,1007.5,3,33
30.3,60.5,1006.7,3,21
32,65.9,1007.1,3,41
32,62.9,1007.4,3,31
31.3,68.3,1007,3,19
29.5,77.5,1006.6,3,27
30.5,78.3,1006.7,3,25
27.7,94.3,1004.8,3,36
25.7,100,1005,3,29
25.8,100,1006.5,3,23
27.8,94.4,1004.5,3,23
28.3,88.8,1006.3,3,20
29.8,82.4,1008.1,3,44
26.4,91.5,1008.2,3,18
28.9,87.3,1008.1,3,2
26.7,99.3,1007.9,3,35
28.8,91.4,1006.6,3,25
28,95.8,1006.5,3,7
28.6,93,1006.6,3,46
28.5,91.9,1005.3,3,1
27,98.5,1003.3,3,21
27.3,98,1003.6,3,6
27.2,95.9,1005,3,15
26.8,99.8,1003.5,3,25
25.3,100,1001.6,3,23
26.9,99.8,1005.5,3,3
25.8,100,1004.5,3,13
26.9,99,1006.6,3,46
26.9,98.5,1005.4,3,32
27.5,97.5,1005.1,3,42
28.4,94.3,1005.3,3,33
27.5,91.7,1005.5,3,17
27.8,93.3,1004.2,3,48
27.9,91.5,1003,3,21
27.9,89.3,1005.7,3,32
26.8,99.8,1002.4,3,13
27.5,94,1004.3,3,3
28.1,94.9,1003.8,3,3
27,97.3,1005.8,3,38
28.2,94.2,1003.9,3,9
28.8,88.8,1005.8,3,8
28.6,91,1005.3,3,42
27.8,77,1008.5,3,33
28.7,81,1008.5,3,30
26.9,93.1,1005.4,3,45
27.2,96.5,1006,3,38
27.1,94.4,1003.7,3,48
28.8,94,1008.3,3,21
27.8,95,1007.4,3,28
28.2,92.2,1004.5,3,48
27.8,93.3,1005.4,3,45
29,79,1008.6,3,15
28.6,87.5,1006.6,3,40
29.2,78.6,1008.8,3,32
29.1,86.1,1003.8,3,5
28.3,92.7,1004.1,3,4
28.7,91.8,1005.8,3,2
26.9,95.3,1007.2,3,15
26.5,86,1007.9,3,1
29.3,81.9,1009,3,24
29.6,73.8,1008,3,40
29.8,76.4,1009.1,3,15
29.2,84.9,1009.8,3,11
28.6,85.3,1009,3,21
29.5,77.8,1008.3,3,2
28.5,82.6,1010,3,32
27.7,68.9,1010.3,3,15
29.2,70.2,1010.4,3,2
28.6,76.1,1006.8,3,22
26.4,94.3,1000.3,3,19
30,72.6,1008.5,3,39
29.9,68.8,1009.5,3,47
29.4,70,1009.6,3,47
28.8,68.8,1009.8,3,40
28.5,69.3,1009.9,3,24
28.7,73.5,1007.3,3,10
28.9,70.3,1009.9,3,35
28.1,72.1,1011,3,32
28.4,65.7,1009.8,3,15
27.9,87.5,1008.7,3,14
27.8,76.6,1011.1,3,14
27,69.8,969.6,3,15
27.3,69.6,1012.8,3,36
28.1,70.2,1010.3,3,29
28.1,81.4,1010,3,45
29.1,73,1009,3,45
28.3,70.3,1010.4,3,36
28.5,76.8,1010.2,3,43
27.4,81.1,1011.9,3,22
27.5,79.2,1011.9,3,21
27.5,72.6,1012.2,3,35
26.8,73.4,1011,3,43
25.2,92.8,1008,3,37
27.4,78.3,1006.7,3,9
24.8,85.4,1010.5,3,3
27.6,74.2,1014.3,3,34
27.4,69.2,1013.8,3,23
27.5,65.4,1013,3,32
27.6,67.2,1012.7,3,33
26.2,68.4,1010.7,3,28
27.4,63.2,1010.5,3,5
27,64.4,1011.3,3,34
27.6,66.8,1010.3,3,14
27.5,67.5,1009.2,3,37
27.4,70.2,1010.5,3,17
25.5,66.1,1014.2,3,3
25.3,67.3,1014.3,3,30
25.9,74.5,1013.6,3,1
26.5,70,1013.6,3,23
26.6,67.2,1012.3,3,47
26.9,62.5,1012.1,3,11
27,73,1014.4,3,3
27.3,63.3,1016.2,3,49
27,62,1015.1,3,47
26.9,66.5,1012.5,3,23
27.1,63.7,1052.5,3,29
27.4,56.6,1015,3,43
26.8,64.3,1010.5,3,44
26.7,67.2,1011.2,3,39
27,67.4,1009.9,3,40
27.3,65.9,1009,3,14
28.1,65.4,1010.3,3,3
28.3,65.7,1011.1,3,1
27.5,66.2,1010.5,3,38
28.8,67.3,1010.5,3,20
29.3,56.9,1012.2,3,29
28.4,64,1011.9,3,27
28.9,60.1,1010.6,3,3
28,57.5,967.9,3,7
28.6,58,1010.7,3,45
28.9,56.8,1012.4,3,35
29.4,62.6,1010,3,27
29.1,59.3,1010.8,3,10
29.3,60,1011.1,3,1
29.6,58.8,1011.1,3,3
30.3,65.9,1009.8,3,4
30.1,67.7,1008.9,3,19
30.2,65.2,1007.6,3,28
31.2,60.2,1009.4,3,25
31.1,60,1008.8,3,26
30.6,57,1008,3,23
29.6,55.2,965.2,3,24
30.2,60.5,1009,3,49
30.7,60.9,1008.2,3,35
30.9,70.4,1008.1,3,15
30.5,72,1007.3,3,26
28.7,79.5,1005.4,3,47
29.4,76.1,1005.3,3,34
29.1,78.4,1008.1,3,7
31,70.5,1007.8,3,35
31.3,69,1007.2,3,8
31,74.5,1007.5,3,37
30.2,74.4,1007,3,23
30.1,75.4,1007.6,3,5
29.1,77.8,1007.8,3,4
30,71,1007.7,3,47
31,67.3,1007.5,3,33
30.6,61.2,964.8,3,28
32,65.3,1006.6,3,12
30.3,64,1008.4,3,36
31.2,70.4,1006.9,3,10
30.7,73,1006.2,3,30
30.9,74,1006.4,3,5
30.3,74.5,1006.3,3,44
31.7,68.8,1007.9,3,44
31.3,66.8,1006.5,3,26
30.8,74.4,1006,3,32
28.9,81.3,1007.2,3,35
27.5,82.1,1004.7,3,24
28.5,80.6,1003.3,3,33
28,81.3,1006.9,3,26
30.5,68.5,1009.2,3,18
29.4,77,1007.6,3,38
29.9,74.5,1008.4,3,22
30.1,73.4,1010.4,3,2
28.7,79.3,1005.4,3,31
27.2,86.8,1002.9,3,3
27.3,89.2,1002.3,3,21
28,76.7,1006.5,3,49
28.5,83.5,1005.9,3,33
27.6,75.3,1008.3,3,30
27.1,85.7,1006,3,32
27.3,82.8,1005.9,3,33
28.1,82.1,1006.3,3,38
26.9,87.4,1000.9,3,17
26.8,85.6,1000,3,28
27,89.3,998.4,3,24
29,76.3,1005.3,3,44
28.9,80.7,1005.6,3,17
28.9,79.1,1006.9,3,26
29.5,81.1,1007.7,3,12
29.6,80.6,1005.4,3,21
27.5,81.2,1005.9,3,37
26.4,90,1007,3,35
26.8,86.7,1002.9,3,6
27.8,80.5,1006.6,3,14
27,85.8,1005,3,3
26.4,86,1006.5,3,27
29.3,74.4,1005.8,3,30
27,81.2,972.2,3,24
26.5,85.2,1008.1,3,29
26.4,88.1,1004.1,3,47
26.7,87.9,1005.6,3,15
26.9,86.2,1004.5,3,11
26.5,89.6,1006.8,3,38
27.9,82.4,1009.5,3,31
29.1,76.8,1010.3,3,12
29.1,75,1009.7,3,45
29,82,1006.9,3,31
29,80.4,1009.1,3,39
27.5,74.1,1009.4,3,20
29.3,74.3,1008.4,3,15
27.9,64.8,1008.3,3,35
29,72.1,1007.9,3,40
29.1,68,1008.2,3,18
28.9,66.5,1009.7,3,35
29.4,68.5,1008.5,3,46
29.3,73,1009.1,3,30
29.8,66.9,1006.3,3,41
30,68.3,1008.5,3,3
29.4,67.8,1007.3,3,37
27.7,73,1007.2,3,19
28.1,78.1,1007.4,3,3
29.1,76.4,1006.3,3,40
29.1,76.5,1003.8,3,35
26.3,78.4,1003.4,3,13
28.2,78.4,1008.4,3,11
27.7,78.2,1008.9,3,7
27.9,73.8,1007,3,16
28.2,83,1007.3,3,36
29.3,73.8,1006,3,8
28.1,80.3,1007.6,3,20
28.4,77.8,1009.6,3,7
28.4,71.6,1009.4,3,1
27.3,69.6,1009,3,38
27.8,62.4,1008.1,3,9
25.7,80.3,1001.9,3,30
28,81,1008.8,3,33
27.8,67.8,1010.7,3,18
27.1,72.2,1009.8,3,38
26.7,70.3,1010.4,3,2
28.8,72.5,1011.1,3,7
28.7,67.5,1011,3,34
28.2,72.9,1010.5,3,41
28.4,68.2,1009.2,3,9
27.9,65.8,1009.8,3,44
27.9,82.3,1007.4,3,21
28,70.1,1011.5,3,5
27.7,70.9,1013.7,3,7
27.8,71.7,1013.9,3,16
27.4,69.5,1011.7,3,16
27.5,70.7,1011.2,3,3
27.4,69.3,1010.1,3,49
27.3,74,965.5,3,38
27.1,75.3,1009.6,3,25
28,68.9,1010.3,3,35
27.4,73.5,1011.9,3,29
27.1,66.2,1015.2,3,46
27.3,63.6,1012.9,3,15
27.5,80.3,1008.5,3,26
27.6,73.1,1009.2,3,48
26.9,65.6,1009.7,3,48
24.9,70,1013.2,3,16
25.5,65.8,1011.6,3,43
27.2,73.1,1010.1,3,1
27,70.6,1012.2,3,5
26.4,63.4,1014.6,3,36
26,72.8,1012.5,3,15
28,65.9,1011.3,3,41
27.5,65.8,1012.6,3,38
26.5,59.4,1014.4,3,20
